saturn,  5.6834e+26 
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
1352454049978.775,-536611521156.80536,-44492870120.202614,1351262441665.5093,-537046202323.2892,-44461429641.473305,3020.9684370956306,8968.743948157564,-275.83249991225244,-3.3093316394747114e+22,1.3151501777642807e+22,1.088793711900008e+21,-5.187043127281248e+34
