Astro: sun,  mass:  1.98847e+30 
t/s  ||    (x,y,z) position/m  ||  (x,y,z) pos_com/m   ||    (x,y,z) velocity/ms^-1    ||    (x,y,z) force/N
[36000.],90.06997577991716,113.67780523697822,-1.4499583843312256,-1191608223.1957104,-434681052.80601364,31440477.27935199,0.005002100309277715,0.006311998734541083,-8.06904296302496e-05,2.7600528600203036e+23,3.48087494729153e+23,-4.479467639856673e+21,-4.092391078080869e+35
[72000.],360.0305076238476,454.22457328886003,-5.819582039002977,-1191304086.7780168,-435120500.3839686,31437619.092916675,0.009994038470386565,0.012603852356105427,-0.00016221159350973175,2.754631286943475e+23,3.469783279416033e+23,-4.52662588322341e+21,-4.092286006498032e+35
[108000.],809.5281551010886,1020.9174759645078,-13.139592667194602,-1190999770.8232076,-435559721.81578916,31434757.95609438,0.01497649831367684,0.018875698517479403,-0.0002446079814617446,2.7495794709094707e+23,3.458774882152861e+23,-4.576112145248229e+21,-4.092180819560844e+35
[144000.],1438.2335760328365,1813.0391026050338,-23.4422299831367,-1190695275.6606247,-435998717.8188858,31431893.8366454,0.019950134746750333,0.025127699985283723,-0.0003279194780882425,2.7448813625818845e+23,3.447862733917722e+23,-4.6276786933038826e+21,-4.092075610415947e+35
[180000.],2245.840481309277,2829.8783064860872,-36.76109028507833,-1190390601.5965579,-436437489.10440505,31429026.70097343,0.024915573582581056,0.03136004146463905,-0.00041218160702423694,2.740520894502607e+23,3.437058108679974e+23,-4.68109158607876e+21,-4.091970465621742e+35
[216000.],3232.0645884151836,4070.730940173389,-53.13097400330517,-1190085748.9152892,-436876036.3764946,31426156.51427805,0.02987341163332953,0.037572926607632375,-0.0004974257845222786,2.7364821176523705e+23,3.426370681128887e+23,-4.73613106563555e+21,-4.091865465302592e+35
[252000.],4396.642582569283,5534.900486670377,-72.58774248043852,-1189780717.8801332,-437314360.33167136,31423283.2406979,0.03482421703347562,0.043766575217037654,-0.0005836795780947651,2.7327493183902814e+23,3.41580863676478e+23,-4.792591729263796e+21,-4.0917606833394e+35
[288000.],5739.331093105195,7221.698593519903,-95.16818409767828,-1189475508.734461,-437752461.6582876,31420406.84344462,0.03976852975775234,0.049941220651903456,-0.000670966966507831,2.729307116917635e+23,3.4053787844333904e+23,-4.850282511913071e+21,-4.091656187589481e+35
[324000.],7259.905691518497,9130.445517183154,-120.9098897371186,-1189170121.7027006,-438190341.0360872,31417527.28492732,0.044706862301605955,0.05609710743746947,-0.0007593085979655265,2.7261405485866198e+23,3.3950866691975146e+23,-4.909026508531687e+21,-4.091552040129308e+35
[360000.],8958.159916487008,11260.470485042935,-149.851137465819,-1188864556.9913146,-438627999.1358424,31414644.526867922,0.04963970049440672,0.06223448907838782,-0.0008487220438371285,2.7232351294837357e+23,3.384936683796708e+23,-4.968660663722755e+21,-4.09144829751432e+35
[396000.],10833.90433014668,13611.111982288096,-182.03078624071736,-1188558814.789739,-439065436.6190683,31411758.53040748,0.0545675044182789,0.06835362607136171,-0.0009392220457570163,2.7205769077712826e+23,3.3749321772766885e+23,-5.029035353916432e+21,-4.091345011050672e+35
[432000.],12886.965608977387,16181.717970753163,-217.48817836328936,-1188252895.2712984,-439502654.137803,31408869.2562037,0.05949070940811783,0.07445478411102285,-0.001030820754361343,2.7181525022784e+23,3.365075559671178e+23,-5.090013884872072e+21,-4.091242227074365e+35
[468000.],15117.185671821675,18971.64604653133,-256.26305035754206,-1187946798.5940738,-439939652.3344501,31405976.664520036,0.06440972711104122,0.08053823248109601,-0.0011235279583165798,2.715949129804967e+23,3.355368401887378e+23,-5.151471924871106e+21,-4.091139987233909e+35
[504000.],17524.42084682357,21980.263542867586,-298.3954519028851,-1187640524.9017372,-440376431.84167707,31403080.715306837,0.0693249465861243,0.08660424262157794,-0.001217351302641502,2.713954622545856e+23,3.345811530181984e+23,-5.213296891524107e+21,-4.091038328773124e+35
[540000.],20108.5410784303,25206.947584487392,-343.9256724230628,-1187334074.324344,-440812993.2823587,31400181.36827465,0.07423673542775015,0.09265308686173959,-0.0013122964956271633,2.7121574369669717e+23,3.33640511481775e+23,-5.275387307756638e+21,-4.090937284811283e+35
[576000.],22869.42917504206,28651.085099137832,-392.8941749121221,-1187027446.9790852,-441249337.26956725,31397278.582960498,0.07914544089823662,0.09868503730817595,-0.0014083675039207554,2.7105466553745422e+23,3.3271487526630624e+23,-5.337652140304541e+21,-4.090836884618293e+35
[612000.],25806.980097418294,32312.07279172426,-445.34153656688056,-1186720642.9710014,-441685464.40659803,31394372.31878718,0.08405139105756225,0.10470036487683407,-0.0015055667355615425,2.70911198132051e+23,3.318041543640288e+23,-5.400010131971802e+21,-4.090737153882965e+35
[648000.],28921.100287546557,36189.31708602517,-501.30839579119225,-1186413662.3936498,-442121375.28702676,31391462.535116296,0.08895489587998753,0.11069933845788762,-0.0016038952109432953,2.707843729884146e+23,3.309082161045989e+23,-5.462389137001945e+21,-4.090638114972914e+35
[684000.],32211.70703734565,40282.23403856906,-560.8354051392421,-1186106505.3297381,-442557070.4947975,31388549.19129528,0.09385624834915979,0.11668222420245648,-0.0017033527218311233,2.7067328137664513e+23,3.30026891585966e+23,-5.524725467197534e+21,-4.09053978718489e+35
[720000.],35678.727896301265,44590.249228865665,-623.9631897720267,-1185799171.8517177,-442992550.6043304,31385632.24669898,0.09875572552489036,0.1226492849204504,-0.0018039379786847082,2.705770726032344e+23,3.291599815230534e+23,-5.586963254892646e+21,-4.0904421869846645e+35
[756000.],39322.10011691311,49112.79762980489,-690.7323110120913,-1185491662.022335,-443427816.18065274,31382711.660766084,0.10365358957621798,0.1286007795792106,-0.0019056487466379962,2.7049495202379436e+23,3.283072615386784e+23,-5.649053837537055e+21,-4.0903453282358855e+35
[792000.],43141.77013666199,53849.32346167322,-761.1832345956107,-1185183975.8951538,-443862867.7795441,31379787.39303083,0.10855008877662077,0.13453696289310335,-0.002008481970560721,2.7042617885879376e+23,3.2746848692508076e+23,-5.710955167479662e+21,-4.090249222417454e+35
[828000.],47137.69309507613,58799.280032892835,-835.3563032372736,-1184876113.5150337,-444297705.94769603,31376859.403150525,0.1134454584583287,0.14045808499475876,-0.002112433889682723,2.7037006386819848e+23,3.2664339690706624e+23,-5.772631249531847e+21,-4.090153878829235e+35
[864000.],51309.83238438377,63962.129570263474,-913.2917131414962,-1184568074.9185824,-444732331.22288185,31373927.65092896,0.11833992192362834,0.14636439117922492,-0.0022175001423007795,2.7032596693298864e+23,3.258317184393289e+23,-5.834051608035902e+21,-4.0900593047860145e+35
[900000.],55658.159232177844,69337.34304118404,-995.0294941126705,-1184259860.1345727,-445166744.1341341,31370992.096336327,0.1232336913118519,0.15225612171290492,-0.002323675861112225,2.7029329458430866e+23,3.2503316957119555e+23,-5.895190784445764e+21,-4.08996550579977e+35
