Astro: venus,  mass:  4.8685e+24 
t/s  ||    (x,y,z) position/m  ||  (x,y,z) pos_com/m   ||    (x,y,z) velocity/ms^-1    ||    (x,y,z) force/N
[756000.],-101148680248.932,-37288278074.06675,5324266090.415406,-102334211233.05446,-37731755003.04503,5355649492.808483,11878.788134468914,-33019.28241111686,-1138.8820331691734,5.1976523865478815e+22,1.916143008967508e+22,-2.7359249164673194e+21,-5.987203772473489e+33
[792000.],-100714136002.50195,-38474395231.64031,5282903139.885007,-101899363120.16724,-38918311948.74332,5314283688.461272,12262.263896263883,-32875.35452011329,-1159.0321944949137,5.174185548545216e+22,1.9766579980345197e+22,-2.7140736221754535e+21,-5.986764765512497e+33
[828000.],-100265818172.06024,-39655250569.751305,5240817708.000233,-101450741423.26837,-40099607074.979034,5272195402.759686,12643.978417353708,-32726.962865170062,-1179.0194283670246,5.1500163692996864e+22,2.036874074030853e+22,-2.691858127433712e+21,-5.986323876523602e+33
[864000.],-99803791095.34763,-40830683794.340614,5198015708.474732,-100988410480.09859,-41275480087.69307,5229390549.417375,13023.879910445092,-32574.12985116097,-1198.8410543519512,5.125148844413715e+22,2.09678308305376e+22,-2.6692818579780907e+21,-5.985881166853096e+33
[900000.],-99328120969.08797,-42000535428.75194,5154503151.059768,-100512436487.38177,-42445771510.22911,5185875138.185598,13401.916887170546,-32416.87848374347,-1218.4944175183484,5.0995870632421074e+22,2.156376929653031e+22,-2.646348285596221e+21,-5.985436698047831e+33
[936000.],-98838875838.10254,-43164646835.281715,5110286140.6200285,-100022887489.93918,-43610322704.88361,5141655273.929048,13778.038164985835,-32255.23236499716,-1237.9768887750176,5.0733352079417745e+22,2.215647577889858e+22,-2.6230609274267175e+21,-5.984990531846146e+33
[972000.],-98336125584.17728,-44322860236.570625,5065370876.197386,-99519833369.55676,-44768975894.29725,5096737155.689593,14152.192873996744,-32089.215688984612,-1257.2858652036502,5.046397552510647e+22,2.274587052378712e+22,-2.599423345254171e+21,-5.984542730168831e+33
[1008000.],-97819941914.68561,-45475018736.83395,5019763650.06276,-99003345833.60793,-45921574182.68529,5051127075.738155,14524.33046371436,-31918.853237235777,-1276.4187703863445,5.018778461816067e+22,2.3331874393121136e+22,-2.575439144799996e+21,-5.984093355110147e+33
[1044000.],-97290398350.96927,-46620966342.92801,4973470846.756286,-98473498403.43443,-47067961576.904076,5004831418.614869,14894.400709738165,-31744.17037415723,-1295.3730547278594,4.9904823906131776e+22,2.3914408874682727e+22,-2.5511119750096707e+21,-5.98364246892891e+33
[1080000.],-96747570216.48,-47760547985.24993,4926498942.115971,-97930366402.48799,-48207983007.35072,4957856660.1577425,15262.35372036618,-31565.193042367617,-1314.1461957725878,4.961513882553655e+22,2.449339609201447e+22,-2.526445527336651e+21,-5.983190134039605e+33
[1116000.],-96191534624.68442,-48893609538.4683,4878854502.295052,-97374026944.23526,-49341484348.69382,4910209366.520012,15628.139943131446,-31381.947757960406,-1332.735698516226,4.9318775691852135e+22,2.506875881414981e+22,-2.50144353502351e+21,-5.982736413003585e+33
[1152000.],-95622370466.7351,-50019997842.081856,4830544182.768209,-96804558919.82878,-50468312440.43209,4861896193.176358,15991.710171264216,-31194.461605695404,-1351.1390957121146,4.901578168942266e+22,2.5640420465168777e+22,-2.476109772380692e+21,-5.982281368520307e+33
[1188000.],-95040158398.91022,-51139560720.803925,4781574727.326861,-96222042985.54672,-51588315107.278885,4812923883.918199,16353.01555007921,-31002.762234120248,-1369.3539481722448,4.870620486128178e+22,2.6208305133578453e+22,-2.450448054063404e+21,-5.981825063418626e+33
[1224000.],-94444980829.82466,-52252147004.7699,4731952967.063713,-95626561550.00401,-52701341179.36958,4763299269.838239,16712.00758328725,-30806.877850623183,-1387.3778450629068,4.839009409889431e+22,2.677233758151653e+22,-2.424462234347108e+21,-5.981367560648149e+33
[1260000.],-93836921907.4154,-53357606549.56547,4681685819.346761,-95018198761.13759,-53807240512.28987,4713029268.304475,17068.638139230872,-30606.83721641842,-1405.208404194978,4.806749913182081e+22,2.733244325377723e+22,-2.3981562064020874e+21,-5.980908923270613e+33
[1296000.],-93216067505.70349,-54455790256.07312,4630780286.782942,-94397040492.96852,-54905864006.92225,4662120881.923844,17422.859457043072,-30402.669641465436,-1422.8432723088497,4.773847051730853e+22,2.7888548286657917e+22,-2.371533901567561e+21,-5.980449214451334e+33
[1332000.],-92582505211.33606,-55546550090.13449,4579243456.171623,-93763174332.14392,-55997063629.108345,4610581197.495713,17774.624152728953,-30194.40497932355,-1440.2801253539776,4.740305962981222e+22,2.8440579516625576e+22,-2.34459928862575e+21,-5.979988497450666e+33
[1368000.],-91936324309.91052,-56629739102.02647,4527082497.448125,-93116689564.26123,-57080692429.125046,4558417384.955403,18123.885225169623,-29982.073621943015,-1457.5166687630735,4.706131865044677e+22,2.8988464488801483e+22,-2.3173563730762845e+21,-5.979526835615486e+33
[1404000.],-91277615772.0841,-57705211445.74847,4474304662.617464,-92457677159.97765,-58156604560.97176,4505636696.307931,18470.59606204776,-29765.706494394115,-1474.5506377209294,4.67133005563755e+22,2.953213146526316e+22,-2.2898091964112566e+21,-5.979064292370686e+33
[1440000.],-90606472239.47159,-58772822398.119095,4420917284.678528,-91786229760.90797,-59224655301.46712,4452246464.552183,18814.71044569461,-29545.335049535475,-1491.3797974278868,4.63590591101358e+22,3.0071509433162536e+22,-2.2619618353911837e+21,-5.978600931210689e+33
[1476000.],-89922988010.3339,-59832428377.67954,4366927776.538838,-91102441665.31311,-60284701069.15229,4398254102.595682,19156.182558857716,-29320.991262623156,-1508.0019433579505,4.5998648848904775e+22,3.0606528112659364e+22,-2.233818401322032e+21,-5.978136815690927e+33
[1512000.],-89227259025.06036,-60883886963.40211,4312343629.920152,-90406408813.58241,-61336599442.99957,4343667102.160184,19494.96699038913,-29092.7076258616,-1524.4149015115684,4.563212507370655e+22,3.1137117964669106e+22,-2.2053830393333972e+21,-5.977672009419321e+33
[1548000.],-88519382851.44797,-61927056913.20134,4257172414.255023,-89698228773.51286,-62380209180.92353,4288493032.6782436,19831.01874085357,-28860.517142898094,-1540.6165286630733,4.525954383856341e+22,3.1663210198425003e+22,-2.176659927657826e+21,-5.977206576047713e+33
[1584000.],-87799458669.77972,-62961798182.24605,4201421775.574576,-88978000725.38745,-63415390238.092964,4232739540.1809845,20164.293228056176,-28624.453323262012,-1556.6047126027997,4.488096193959284e+22,3.2184736778854116e+22,-2.1476532769112405e+21,-5.976740579263283e+33
[1620000.],-87067587257.70586,-63987971941.0702,4145099435.3876505,-88245825446.85643,-64442003785.04184,4176414346.1772475,20494.74629248943,-28384.550176750075,-1572.3773723738866,4.449643690405126e+22,3.270163043376739e+22,-2.1183673293742444e+21,-5.976274082779886e+33
[1656000.],-86323870974.93025,-65005440593.48064,4088213189.5515122,-87501805297.62366,-65459912225.576996,4119525246.5242977,20822.334202698894,-28140.842207759288,-1587.9324585037618,4.4106026979327704e+22,3.3213824660864475e+22,-2.0888063582741733e+21,-5.975807150329378e+33
[1692000.],-85568413747.70508,-66014067794.25995,4030770907.1343374,-86746044203.94133,-66468979214.48103,4062080110.2903113,21147.013660567347,-27893.364409568658,-1603.2679532303302,4.370979112188796e+22,3.3721253734553796e+22,-2.058974667067591e+21,-5.975339845652841e+33
[1728000.],-84801321053.13684,-67013718466.6626,3972780529.269644,-85978647642.91592,-67469069675.00841,4004086878.608806,21468.741806517035,-27642.15225857118,-1618.3818707228463,4.330778898617178e+22,3.422385271258917e+22,-2.0288765887229654e+21,-5.9748722324918e+33
[1764000.],-84022699903.30644,-68004258819.702354,3914250068.002859,-85199722626.62837,-68460049816.17288,3945553563.5252094,21787.476224629605,-27387.241708457466,-1633.2722572974849,4.290008091344581e+22,3.4721557442524367e+22,-1.99851648500324e+21,-5.974404374579343e+33
[1800000.],-83232658829.20673,-68985556365.22972,3855187605.130236,-84409377686.07149,-69441787149.82498,3886488246.835775,22103.17494768353,-27128.669184352242,-1647.9371916276148,4.248672792061379e+22,3.521430456798722e+22,-1.9678987457480428e+21,-5.97393633563122e+33
[1836000.],-82431307864.49968,-69957479934.79726,3795601291.030287,-83607722854.90729,-70414150507.51723,3826899078.919014,22415.796462108552,-26866.4715769052,-1662.37478494875,4.206779168898714e+22,3.5702031534774886e+22,-1.9370277881552862e+21,-5.973468179336881e+33
[1872000.],-81618758529.09729,-70919899696.31151,3735499343.4879336,-82794869653.04773,-71377010057.1562,3766794277.5598493,22725.299712857013,-26600.68623633736,-1676.5831812581926,4.1643334553018936e+22,3.61846765967726e+22,-1.9059080560619713e+21,-5.97299996935048e+33
[1908000.],-80795123812.56813,-71872687170.46974,3674890046.5115743,-81970931070.0614,-72330237319.43916,3706182126.766678,23031.64410819174,-26331.350966444326,-1690.5605575093514,4.121341948900445e+22,3.6662178821697635e+22,-1.8745440192241066e+21,-5.972531769281854e+33
[1944000.],-79960518157.37334,-72815715246.98003,3613781749.143242,-81136021548.40945,-73273705184.07417,3645070975.581534,23334.789524390253,-26058.504018557767,-1704.3051238007395,4.077811010375115e+22,3.713447809667064e+22,-1.8429401725956467e+21,-5.972063642687496e+33
[1980000.],-79115057441.93463,-73748858200.56325,3552182864.2620606,-80290256966.51358,-74207287925.78212,3583469236.883541,23634.696310365096,-25782.18408546626,-1717.8151235596235,4.033747062322212e+22,3.760151513361616e+22,-1.8111010356065078e+21,-5.971595653061496e+33
[2016000.],-78258858963.53761,-74671991706.73561,3490101867.38118,-79433754621.65941,-75130861220.07921,3521385386.1858487,23931.325292200116,-25502.430295296832,-1731.0888337203467,3.989156588115675e+22,3.806323147449467e+22,-1.7790311514397454e+21,-5.971127863826521e+33
[2052000.],-77392041421.07306,-75584992857.36998,3427547295.4383955,-78566633212.73769,-76044302158.8383,3458827960.426253,24224.637777602504,-25219.28220535851,-1744.1245648972874,3.944046130767175e+22,3.851956949636746e+22,-1.746735086308083e+21,-5.970660338324791e+33
[2088000.],-76514724897.61967,-76487740176.03528,3364527745.580633,-77689012822.82715,-76947489265.62831,3395805556.7516785,24514.595560270507,-24932.77979594891,-1756.9206615524827,3.8984222917847165e+22,3.897047241629675e+22,-1.7142174287300204e+21,-5.970193139809115e+33
[2124000.],-75627030842.87114,-77380113633.11179,3301051873.942493,-76801014901.62144,-77840302510.82954,3332326831.2967267,24801.160924176726,-24642.96346412533,-1769.4755021578865,3.852291730030073e+22,3.941588429608174e+22,-1.6814827888057977e+21,-5.969726331433945e+33
[2160000.],-74729082055.41025,-78261994660.68208,3237128394.4190545,-75902762247.7034,-78722623326.52457,3268400497.9564767,25084.29664776675,-24349.874017441274,-1781.7874993522817,3.805661160575369e+22,3.985575004683262e+22,-1.64853579749357e+21,-5.969259976246498e+33
[2196000.],-73821002664.8337,-79133266167.19557,3172766077.433126,-74994378990.66968,-79594334621.16278,3204035327.1537366,25363.966008073483,-24053.55266764988,-1793.8551000928376,3.7585373535593443e+22,4.029001543338389e+22,-1.6153811058861634e+21,-5.968794137177939e+33
[2232000.],-72902918113.73012,-79993812551.9058,3107973748.697135,-74075990573.10895,-80455320793.99774,3139240144.600934,25640.13278474657,-23754.041024375245,-1805.6767858013225,3.7109271330434524e+22,4.0718627078547786e+22,-1.582023384488758e+21,-5.968328877034643e+33
[2268000.],-71974955139.51453,-80843519719.07962,3042760287.9698477,-73147723732.43619,-81305467749.29628,3074023830.0568347,25912.76126399754,-23451.3810887529,-1817.2510725049844,3.6628373758682518e+22,4.114153246720901e+22,-1.548467322497918e+21,-5.96786425848952e+33
[2304000.],-71037241756.12245,-81682275091.97644,2977134627.808119,-72209706482.58694,-82144662910.31783,3008395316.0782943,26181.81624246023,-23145.615247040572,-1828.576510972101,3.6142750105103994e+22,4.155867995026218e+22,-1.5147176270823497e+21,-5.967400344073452e+33
[2340000.],-70089907235.56635,-82509967626.59737,2911105752.3138523,-71262068095.57368,-82972795233.06346,2942363586.767216,26447.26303096676,-22836.786264200433,-1839.6516868422225,3.5652470159404847e+22,4.197001874839224e+22,-1.4807790226657318e+21,-5.966937196166793e+33
[2376000.],-69133082089.35802,-83326487825.20256,2844682695.876371,-70304939082.90819,-83789755219.79338,2875937676.5129232,26709.06745823912,-22524.93727745394,-1850.475220751119,3.5157604204820518e+22,4.237549895569929e+22,-1.446656250211993e+21,-5.966474876990968e+33
[2412000.],-68166898049.79919,-84131727749.59613,2777874541.910381,-69338451176.8922,-84595434932.31168,2809126668.730121,26967.19587449645,-22210.111789810504,-1861.0457684504538,3.4658223006720354e+22,4.277507154316862e+22,-1.4123540665133386e+21,-5.966013448600177e+33
[2448000.],-67191488051.14392,-84925581034.17781,2710690421.589726,-68362737311.77977,-85389728005.01808,2741939694.5926547,27221.615154978008,-21892.353663570968,-1871.3620209222008,3.415439780122878e+22,4.3168688361986924e+22,-1.377877243481338e+21,-5.965552972873171e+33
[2484000.],-66206986210.63583,-85707942898.75989,2643139512.577114,-67377931604.81452,-86172529657.72488,2674385931.7632313,27472.292703382205,-21571.707113807268,-1881.4227044878312,3.3646200283865557e+22,4.355630214670544e+22,-1.3432305674413112e+21,-5.965093511505148e+33
[2520000.],-65213527809.42289,-86478710161.14949,2575231037.750007,-66384169337.14442,-86943736708.23921,2606474603.119313,27719.19645522165,-21248.216701819154,-1891.226580912302,3.313370259820722e+22,4.393786651825132e+22,-1.308418838430255e+21,-5.964635125999712e+33
[2556000.],-64211249273.352974,-87237781249.49457,2506974263.9228616,-65381586934.61734,-87703247584.70901,2538214975.4753556,27962.294881094407,-20921.927328569203,-1900.7724475028601,3.2616977324571917e+22,4.431333598678815e+22,-1.273446869498508e+21,-5.964177877660946e+33
[2592000.],-63200288153.65309,-87985056214.39326,2438378500.5659056,-64370321948.4603,-88450962337.73242,2469616358.3015876,28201.556989871784,-20592.884228097355,-1910.0591372027002,3.2096097468729495e+22,4.468266595442705e+22,-1.2383194860153206e+21,-5.963721827585577e+33
[2628000.],-62180783107.495476,-88720436740.76595,2369453098.520633,-63350513035.84552,-89186782652.22983,2400688102.4395037,28436.952331802568,-20261.132960915755,-1919.0855186795018,3.1571136450638545e+22,4.504581271778882e+22,-1.2030415249784544e+21,-5.963267036655192e+33
[2664000.],-61152873878.45336,-89443826159.48898,2300207448.712209,-62322299940.346245,-89910611859.07759,2331439598.814268,28668.451001534275,-19926.719407385397,-1927.8504964088734,3.1042168093212584e+22,4.5402733470419295e+22,-1.1676178343279577e+21,-5.962813565528574e+33
[2700000.],-60116701276.84946,-90155129458.78983,2230650980.8589525,-61285823472.28518,-90622354946.50316,2261880277.1442,28896.0236410513,-19589.689761075308,-1936.3530107527438,3.0509266611116672e+22,4.575338630505901e+22,-1.1320532722641928e+21,-5.962361474634123e+33
[2736000.],-59072407160.00019,-90854253295.40268,2160793162.1790977,-60241225488.97875,-91321918571.24074,2192019604.647533,29119.641442530396,-19250.09052210557,-1944.5920380327243,2.997250659959617e+22,4.6097730215767955e+22,-1.0963527065701903e+21,-5.961910824162314e+33
[2772000.],-58020134412.358604,-91541106005.48442,2090643496.094995,-59188648874.88,-92009211069.4472,2121867084.746619,29339.27615111367,-18907.96849047506,-1952.566590598472,2.9431963023339483e+22,4.643572509990814e+22,-1.0605210139384059e+21,-5.961461674058276e+33
[2808000.],-56960026925.55894,-92215597615.28975,2020211520.9349496,-58128237521.62317,-92684142467.37726,2051432255.7697618,29554.900067599374,-18563.370759375182,-1960.275716891099,2.888771120537602e+22,4.676733175998411e+22,-1.0245630793019248e+21,-5.961014084014425e+33
[2844000.],-55892229578.36575,-92877639851.60571,1949506808.6328578,-57060136307.972824,-93346624491.81793,1980724689.6508584,29766.48605105066,-18216.344708490375,-1967.7185015016444,2.833982681601103e+22,4.7092511905344226e+22,-9.88483795170148e+20,-5.96056811346316e+33
[2880000.],-54816888216.53071,-93527146151.94456,1878538963.4258337,-55984491079.68062,-93996570580.28151,1909753990.6270225,29974.007521322757,-17866.937997286663,-1974.894065224659,2.7788385861798963e+22,4.741122815374382e+22,-9.522880609690093e+20,-5.960123821569657e+33
[2916000.],-53734149632.55975,-94164031674.49501,1807317620.5499873,-54901448629.2525,-94633895890.95668,1838529793.9343646,30177.438461508707,-17515.19855828909,-1981.801565106923,2.723346467455633e+22,4.772344403277169e+22,-9.159807823857288e+20,-5.959681267224695e+33
[2952000.],-52644161545.39375,-94788213307.83116,1735852444.9345424,-53811156675.62934,-95258517312.41756,1767061764.5021079,30376.75342030401,-17161.174590349117,-1988.4401944913348,2.667513990041588e+22,4.802912398114218e+22,-8.79566870718146e+20,-5.959240509037588e+33
[2988000.],-51547072580.005455,-95399609680.37892,1664153129.8944564,-52713763843.78388,-95870353473.09004,1695359595.6452103,30571.927514290448,-16804.914551902977,-1994.809183056009,2.611348848892349e+22,4.832823334985452e+22,-8.430512422286467e+20,-5.958801605329142e+33
[3024000.],-50443032246.915634,-95998141169.63962,1592229395.8217208,-51609419644.2369,-96469324750.47546,1623433007.755663,30762.93643013957,-16446.467154221904,-2000.9077968486101,2.5548587682178684e+22,4.862073840322071e+22,-8.064388175026932e+20,-5.958364614124702e+33
[3060000.],-49332190921.63149,-96583729911.17043,1520090988.8755095,-50498274452.4956,-97055353280.131,1551291746.99264,30949.75642673589,-16085.881354655285,-2006.7353383159643,2.498051500402083e+22,4.890660631976476e+22,-7.697345208119987e+20,-5.957929593147264e+33
[3096000.],-48214699824.009834,-97156299807.32147,1447747679.6713464,-49380479488.41678,-97628362964.40675,1478945583.9716654,31132.36433722039,-15723.206349867587,-2012.2911463289752,2.4409348249261458e+22,4.918580519299394e+22,-7.329432794823336e+20,-5.957496599810626e+33
[3132000.],-47090710997.548355,-97715776535.72937,1375209261.9694595,-48256186795.49813,-98188279480.93938,1406404312.4529667,31310.737570954563,-15358.491569070098,-2017.574596202887,2.3835165472964747e+22,4.945830403204508e+22,-6.960700232660103e+20,-5.957065691212616e+33
[3168000.],-45960377288.60747,-98262087557.56699,1302485551.3624897,-47125549220.10008,-98735030290.90172,1333677748.0291853,31484.854115405335,-14991.786667248303,-2022.585099712917,2.32580449797769e+22,4.972407276220683e+22,-6.591196837190422e+20,-5.956636924128399e+33
[3204000.],-44823852325.56578,-98795162125.54941,1229586383.962718,-45988720390.601234,-99268544647.00887,1260775726.8126018,31654.692537951367,-14623.141518385875,-2027.3221051053092,2.2678065313305743e+22,4.99830822253204e+22,-6.220971935830058e+20,-5.956210355003795e+33
[3240000.],-43681290497.91193,-99314931291.69582,1156521615.0889788,-44845854696.49022,-99788753601.28,1187708104.122051,31820.23198761085,-14252.606208686144,-2031.7850971038285,2.209530524555186e+22,5.02353041800605e+22,-5.850074861716263e+20,-5.955786039948723e+33
[3276000.],-42532846935.27559,-99821327914.84735,1083301117.953418,-43697107267.39672,-100295590012.55626,1114484753.1696787,31981.45219669148,-13880.231029791908,-2035.9735969117369,2.150984376639217e+22,5.048071130209815e+22,-5.478554947620935e+20,-5.955364034730639e+33
[3312000.],-41378677486.40058,-100314286667.94092,1009934782.3482647,-42542633952.06455,-100788988553.77455,1041115563.7477136,32138.333482362857,-13506.0664720045,-2039.88716220929,2.092176007311719e+22,5.07192771841477e+22,-5.106461519911378e+20,-5.954944394768088e+33
[3348000.],-40218938698.06259,-100793744045.0388,936432513.3327699,-41382591297.2694,-101268885718.99715,967610440.9154071,32290.85674815162,-13130.163217502886,-2043.5253871467817,2.033113356002286e+22,5.095097633589961e+22,-4.733843892558792e+20,-5.954527175124293e+33
[3384000.],-39053787793.93466,-101259638368.11427,862804229.9204762,-40217136526.68431,-101735219830.19734,893979303.6863017,32439.003485359935,-12752.57213356375,-2046.8879023331767,1.9738043808058083e+22,5.1175784183840855e+22,-4.36075136119466e+20,-5.954112430500795e+33
[3420000.],-37883382653.4028,-101711909793.59302,789059863.7669761,-39046427519.69529,-102187931043.80081,820232083.7159901,32582.75577440753,-12373.344265783217,-2049.974374820368,1.9142570574529004e+22,5.139367707096552e+22,-3.987233197215268e+20,-5.953700215231185e+33
[3456000.],-36707881790.334785,-102150500318.65071,715209357.8583148,-37870622790.17011,-102626961356.98323,746378723.990517,32722.096286098,-11992.530831301206,-2052.7845080830903,1.8544793782860747e+22,5.1604632256376675e+22,-3.613338641934464e+20,-5.953290583274874e+33
[3492000.],-35527444331.804634,-102575353787.26665,641262665.2001935,-36689881465.1828,-103052254613.72389,672429177.5155841,32857.00828280937,-11610.183212029087,-2055.318041994532,1.7944793512417442e+22,5.180862791478152e+22,-3.239116900784812e+20,-5.952883588210914e+33
[3528000.],-34342229996.77561,-102986415896.0337,567229747.5081284,-35504363263.69661,-103463756510.61568,598393406.0067073,32987.47561960978,-11226.352947881427,-2057.5747527976673,1.7342649988381728e+22,5.200564313588246e+22,-2.8646171375673583e+20,-5.952479283231923e+33
[3564000.],-33152399074.744484,-103383634199.72467,493120573.8987173,-34314228475.208324,-103861414602.43137,524281378.5804845,33113.48274529852,-10841.091730012682,-2059.554453072363,1.673844357169431e+22,5.219565792366534e+22,-2.4898884687500932e+20,-5.952077721138037e+33
[3600000.],-31958112404.3495,-103766958116.61533,418945119.58216655,-33119637938.356174,-104245178307.44673,450103070.4471221,33235.01470337284,-10454.451394059482,-2061.256991698296,1.6132254749054005e+22,5.237865319558631e+22,-2.1149799578152092e+20,-5.95167895433092e+33
[3636000.],-30759531351.944984,-104136338933.56407,344713364.55622786,-31920753019.4945,-104614998912.5202,375868461.6043718,33352.05713292113,-10066.483913389322,-2062.6822538136803,1.552416412297973e+22,5.255461078166084e+22,-1.739940609655354e+20,-5.951283034807886e+33
[3672000.],-29556817790.145092,-104491729810.84895,270435292.3016948,-30717735591.237446,-104970829577.92981,301587535.53302705,33464.59626944273,-9677.24139235631,-2063.8301607699022,1.4914252401934231e+22,5.272351342345445e+22,-1.364819365018863e+20,-5.95089001415601e+33
[3708000.],-28350134076.339325,-104833085786.76189,196120888.47960702,-29510748010.974518,-105312625341.96747,227270277.89412758,33572.61894559508,-9286.776059564776,-2064.7006700820384,1.4302600390510868e+22,5.288534477297923e+22,-9.896650950041382e+19,-5.950499943546382e+33
[3744000.],-27139643031.182487,-105160363781.9605,121780139.63030846,-28299953099.36052,-105640343125.2908,152926675.2280174,33676.11259186844,-8895.140261141376,-2065.2937753753395,1.3689288979683553e+22,5.304008939149632e+22,-6.145265956031747e+19,-5.950112873728355e+33
